target,groupID
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,22
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,24
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,25
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,26
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,27
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,28
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
2,35
2,35
2,35
2,36
2,36
2,36
2,36
2,37
2,37
2,37
2,38
2,38
2,38
2,39
2,39
2,39
2,39
2,40
2,40
2,40
2,41
2,41
2,41
2,41
2,42
2,42
2,42
2,42
2,43
2,43
2,43
2,43
2,43
2,43
2,43
2,43
2,43
2,43
2,43
2,44
2,44
2,44
2,44
2,44
2,44
2,44
2,44
2,44
2,44
2,44
2,44
2,44
2,45
2,45
2,45
2,45
2,45
2,46
2,46
2,46
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,48
2,48
2,48
2,48
2,48
2,48
2,48
2,48
2,48
2,49
2,49
2,49
2,49
2,49
2,49
2,49
2,49
2,49
2,49
2,49
2,50
2,50
2,50
2,50
2,50
2,50
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,54
2,54
2,54
2,54
2,54
2,54
2,54
2,54
2,54
2,54
2,54
2,54
2,54
2,54
2,54
2,54
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,55
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,56
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,57
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
1,58
2,59
2,60
2,61
2,62
1,63
1,63
1,63
1,63
1,63
1,63
1,63
1,63
1,63
1,63
1,64
1,64
1,64
1,64
1,64
1,64
1,64
1,64
1,64
1,64
1,64
1,64
1,64
1,64
1,64
2,65
2,65
2,65
2,65
2,65
2,66
2,66
2,67
2,67
2,67
2,67
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,69
2,69
2,69
2,69
2,69
1,70
1,70
1,70
1,70
1,70
1,70
2,71
2,71
2,71
2,71
1,72
1,72
1,73
1,73
1,73
1,73
1,73
1,73
1,74
1,74
1,74
1,74
1,74
1,74
1,74
1,74
1,74
1,74
1,74
1,74
1,75
1,75
1,75
1,75
1,75
1,75
1,75
1,75
1,76
1,76
1,76
1,76
1,76
1,76
1,76
1,77
1,77
1,77
1,77
1,78
1,78
1,78
1,78
1,78
1,78
1,78
1,78
1,78
1,79
1,79
1,79
1,79
1,79
1,79
1,79
1,79
1,79
1,79
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,80
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
1,81
2,82
2,82
2,82
2,82
2,82
2,82
2,82
2,82
2,82
2,82
2,82
2,82
2,82
2,83
2,83
2,83
2,83
2,83
2,83
2,83
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
2,84
1,85
1,85
1,85
1,85
1,85
1,85
1,85
1,85
1,85
1,85
1,85
1,85
1,86
1,86
1,86
1,86
1,86
1,86
1,86
1,86
1,86
1,86
1,86
1,86
1,86
1,86
1,86
1,86
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,87
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,88
1,89
1,89
1,89
1,89
1,89
1,89
2,90
2,90
2,90
2,90
2,90
2,90
2,90
2,90
1,91
1,91
1,91
1,91
1,91
2,92
2,92
2,92
2,92
2,92
2,92
2,92
2,93
2,93
2,93
2,93
2,93
2,93
2,93
2,93
2,93
2,93
2,93
2,93
2,93
2,93
2,93
2,93
2,93
2,93
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,94
2,95
2,96
2,96
2,96
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,97
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,98
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,99
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
1,100
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,101
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,102
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,104
2,104
2,104
2,104
2,104
2,104
2,104
2,104
2,104
2,104
2,104
2,104
2,104
2,104
2,104
1,105
1,105
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
1,106
